tenure,InternetService_Fiber optic,Contract_Two year,PaymentMethod_Electronic check,OnlineBackup_No internet service,TechSupport_No internet service,StreamingMovies_No internet service,DeviceProtection_No internet service,StreamingTV_No internet service,InternetService_No,OnlineSecurity_No internet service,TotalCharges,MonthlyCharges,PaperlessBilling,Churn
23,False,True,False,True,True,True,True,True,True,True,426.65,19.6,0,0
35,False,False,False,False,False,False,False,False,False,False,1655.35,50.15,0,0
27,True,False,True,False,False,False,False,False,False,False,1943.9,70.55,1,0
26,False,False,True,False,False,False,False,False,False,False,1616.15,60.05,1,1
12,False,False,False,True,True,True,True,True,True,True,314.95,26.4,0,0
40,False,True,False,True,True,True,True,True,True,True,804.85,20.15,0,0
7,False,False,False,False,False,False,False,False,False,False,465.7,58.85,0,0
70,True,False,False,False,False,False,False,False,False,False,6669.05,97.55,1,0
60,False,True,False,True,True,True,True,True,True,True,1161.75,19.65,0,0
39,False,False,False,False,False,False,False,False,False,False,947.75,25.25,1,0
72,True,True,False,False,False,False,False,False,False,False,8375.05,114.45,0,0
1,False,False,True,False,False,False,False,False,False,False,34.7,34.7,1,1
54,False,False,True,False,False,False,False,False,False,False,3770.0,70.7,1,0
3,True,False,True,False,False,False,False,False,False,False,264.8,85.3,1,1
63,False,True,False,False,False,False,False,False,False,False,4707.85,75.55,0,0
71,True,True,True,False,False,False,False,False,False,False,6152.4,84.8,1,0
42,False,False,False,True,True,True,True,True,True,True,958.1,20.65,1,0
47,False,True,False,True,True,True,True,True,True,True,943.0,20.45,0,0
66,True,False,False,False,False,False,False,False,False,False,6615.15,102.45,1,1
21,True,False,False,False,False,False,False,False,False,False,2200.25,104.4,1,1
11,False,False,True,False,False,False,False,False,False,False,425.1,35.65,1,0
1,True,False,True,False,False,False,False,False,False,False,99.75,99.75,1,1
55,True,False,True,False,False,False,False,False,False,False,5044.8,90.45,0,0
69,True,True,False,False,False,False,False,False,False,False,6743.55,97.65,1,0
3,True,False,True,False,False,False,False,False,False,False,196.4,73.85,0,0
4,False,False,True,False,False,False,False,False,False,False,299.7,74.4,1,1
30,False,True,False,False,False,False,False,False,False,False,2093.9,69.1,1,0
5,True,False,True,False,False,False,False,False,False,False,417.75,82.75,1,0
71,False,True,False,True,True,True,True,True,True,True,1725.4,24.4,1,0
29,False,False,True,False,False,False,False,False,False,False,1620.2,55.25,1,0
52,False,False,False,False,False,False,False,False,False,False,3169.55,61.35,0,0
68,False,False,False,False,False,False,False,False,False,False,5233.25,76.75,0,0
46,False,True,False,True,True,True,True,True,True,True,967.85,19.4,0,0
8,False,False,False,False,False,False,False,False,False,False,438.05,54.75,1,0
72,False,True,False,True,True,True,True,True,True,True,1421.9,19.7,0,0
17,False,False,False,True,True,True,True,True,True,True,323.15,19.9,0,0
3,True,False,True,False,False,False,False,False,False,False,318.6,107.95,1,0
2,True,False,False,False,False,False,False,False,False,False,163.7,83.8,1,0
9,True,False,False,False,False,False,False,False,False,False,639.65,74.25,1,1
51,False,False,False,False,False,False,False,False,False,False,2928.5,56.4,1,0
6,False,True,False,True,True,True,True,True,True,True,100.35,20.1,0,0
3,True,False,True,False,False,False,False,False,False,False,273.2,94.9,0,0
17,True,False,True,False,False,False,False,False,False,False,1608.15,94.2,1,0
30,False,False,True,False,False,False,False,False,False,False,1441.95,49.9,0,0
31,False,False,True,False,False,False,False,False,False,False,2168.15,71.05,1,0
45,False,True,False,False,False,False,False,False,False,False,3618.7,81.65,0,0
64,True,False,False,False,False,False,False,False,False,False,5692.65,89.45,0,0
1,False,False,True,False,False,False,False,False,False,False,59.85,59.85,1,1
1,True,False,True,False,False,False,False,False,False,False,69.6,69.6,1,1
61,True,False,True,False,False,False,False,False,False,False,5969.3,99.0,0,0
1,False,False,False,True,True,True,True,True,True,True,19.05,19.05,0,0
9,False,False,True,False,False,False,False,False,False,False,418.8,45.4,1,1
72,True,True,False,False,False,False,False,False,False,False,8100.55,114.45,0,0
1,False,False,False,True,True,True,True,True,True,True,19.5,19.5,0,1
7,False,False,False,False,False,False,False,False,False,False,313.45,44.25,1,0
66,True,False,False,False,False,False,False,False,False,False,6130.95,90.55,1,0
1,True,False,True,False,False,False,False,False,False,False,69.9,69.9,1,1
40,False,False,False,True,True,True,True,True,True,True,745.3,20.4,1,0
16,False,False,False,False,False,False,False,False,False,False,1212.1,71.4,1,0
2,True,False,False,False,False,False,False,False,False,False,183.75,87.15,1,1
67,False,True,False,True,True,True,True,True,True,True,1583.5,24.85,0,0
41,True,False,False,False,False,False,False,False,False,False,4162.05,104.45,1,0
56,False,True,False,True,True,True,True,True,True,True,1119.9,19.8,1,0
72,True,True,False,False,False,False,False,False,False,False,8013.55,116.45,1,0
3,True,False,False,False,False,False,False,False,False,False,264.85,84.75,1,1
54,False,True,False,True,True,True,True,True,True,True,1102.4,20.05,0,0
52,True,False,True,False,False,False,False,False,False,False,5832.0,110.75,1,0
50,True,True,False,False,False,False,False,False,False,False,4304.5,89.7,1,0
14,True,False,True,False,False,False,False,False,False,False,1178.4,89.95,1,1
27,False,False,False,False,False,False,False,False,False,False,1421.75,48.7,0,0
72,True,True,False,False,False,False,False,False,False,False,6827.5,96.6,1,0
62,False,False,False,False,False,False,False,False,False,False,4698.05,74.3,1,0
12,False,False,True,False,False,False,False,False,False,False,654.5,54.3,1,0
44,False,False,False,False,False,False,False,False,False,False,3268.05,74.85,0,0
54,True,True,False,False,False,False,False,False,False,False,4362.05,79.95,1,0
68,False,True,False,True,True,True,True,True,True,True,1386.9,20.05,0,0
20,False,False,False,True,True,True,True,True,True,True,415.4,19.4,0,0
50,False,False,False,False,False,False,False,False,False,False,2614.1,54.9,0,0
58,False,True,False,True,True,True,True,True,True,True,1513.6,24.45,1,0
35,True,False,False,False,False,False,False,False,False,False,3161.6,89.65,1,0
2,False,False,True,False,False,False,False,False,False,False,80.95,45.4,1,0
63,False,True,False,False,False,False,False,False,False,False,4676.7,75.7,0,0
58,True,False,False,False,False,False,False,False,False,False,6526.65,110.65,1,0
27,False,False,False,True,True,True,True,True,True,True,583.3,20.55,1,0
71,True,True,False,False,False,False,False,False,False,False,8078.1,115.15,1,0
63,False,False,False,False,False,False,False,False,False,False,3503.5,58.55,0,0
71,True,False,False,False,False,False,False,False,False,False,6669.45,93.25,1,0
41,True,False,True,False,False,False,False,False,False,False,4689.5,113.2,1,1
13,True,False,True,False,False,False,False,False,False,False,1201.15,90.5,1,1
2,True,False,True,False,False,False,False,False,False,False,143.65,79.0,0,1
68,False,True,False,True,True,True,True,True,True,True,1292.65,19.35,1,0
1,False,False,False,False,False,False,False,False,False,False,48.75,48.75,1,0
65,True,True,True,False,False,False,False,False,False,False,7108.2,109.05,1,0
72,False,True,False,True,True,True,True,True,True,True,1802.55,25.0,1,0
28,False,False,False,False,False,False,False,False,False,False,1505.15,54.9,1,0
72,False,True,False,True,True,True,True,True,True,True,1859.1,24.75,0,0
2,True,False,True,False,False,False,False,False,False,False,168.5,91.15,1,0
18,False,False,False,True,True,True,True,True,True,True,390.85,20.15,0,1
60,True,False,True,False,False,False,False,False,False,False,6339.45,104.35,1,0
26,False,False,True,False,False,False,False,False,False,False,1652.4,66.05,1,0
1,True,False,True,False,False,False,False,False,False,False,71.65,71.65,1,1
4,False,False,False,True,True,True,True,True,True,True,77.5,20.35,0,1
68,False,True,False,False,False,False,False,False,False,False,6392.85,92.2,1,0
38,True,False,False,False,False,False,False,False,False,False,3264.5,84.25,1,1
42,True,False,False,False,False,False,False,False,False,False,4599.15,105.2,1,0
57,False,True,False,True,True,True,True,True,True,True,1134.25,19.6,1,0
54,False,False,True,False,False,False,False,False,False,False,1621.35,30.4,0,0
12,True,False,False,False,False,False,False,False,False,False,947.3,78.1,0,1
44,False,False,False,False,False,False,False,False,False,False,2722.2,61.5,1,0
42,False,False,False,False,False,False,False,False,False,False,3058.3,69.4,1,0
72,False,True,False,True,True,True,True,True,True,True,1769.6,24.75,0,0
71,False,True,False,False,False,False,False,False,False,False,6293.75,91.05,0,0
19,True,False,False,False,False,False,False,False,False,False,1761.05,89.65,0,1
23,False,False,False,False,False,False,False,False,False,False,1642.75,73.65,1,0
30,False,True,False,True,True,True,True,True,True,True,578.5,19.4,0,0
35,False,False,False,True,True,True,True,True,True,True,954.9,26.2,0,0
10,True,False,True,False,False,False,False,False,False,False,973.25,98.7,1,1
1,False,False,False,False,False,False,False,False,False,False,43.85,43.85,1,0
22,True,False,False,False,False,False,False,False,False,False,1490.4,69.7,1,0
7,False,True,False,False,False,False,False,False,False,False,280.0,38.55,0,0
36,False,True,False,False,False,False,False,False,False,False,1901.25,53.1,1,0
34,False,False,False,True,True,True,True,True,True,True,716.4,20.65,0,0
72,False,True,False,False,False,False,False,False,False,False,4720.0,64.45,0,0
36,False,True,False,True,True,True,True,True,True,True,930.95,25.1,0,0
1,True,False,True,False,False,False,False,False,False,False,76.35,76.35,0,1
23,True,False,True,False,False,False,False,False,False,False,1676.95,79.15,1,1
32,True,False,True,False,False,False,False,False,False,False,2642.05,85.0,1,1
71,True,False,False,False,False,False,False,False,False,False,6770.85,95.15,1,0
23,True,False,False,False,False,False,False,False,False,False,1835.3,79.35,1,0
17,True,False,False,False,False,False,False,False,False,False,1588.25,96.65,1,0
1,False,False,True,False,False,False,False,False,False,False,75.5,75.5,1,0
12,False,True,False,True,True,True,True,True,True,True,258.35,19.7,0,0
72,False,True,False,True,True,True,True,True,True,True,1502.25,20.5,0,0
1,False,False,False,True,True,True,True,True,True,True,19.2,19.2,0,0
72,True,True,False,False,False,False,False,False,False,False,6929.4,98.35,0,0
60,True,False,False,False,False,False,False,False,False,False,4453.3,74.35,0,0
61,False,True,False,False,False,False,False,False,False,False,3244.4,51.35,0,0
6,False,False,False,False,False,False,False,False,False,False,323.45,45.65,0,0
32,True,False,True,False,False,False,False,False,False,False,2661.1,85.3,0,1
31,True,False,False,False,False,False,False,False,False,False,2697.4,86.55,1,1
19,True,False,False,False,False,False,False,False,False,False,1424.5,73.85,1,1
72,False,True,False,True,True,True,True,True,True,True,1401.15,20.3,0,0
32,False,False,True,False,False,False,False,False,False,False,1739.6,54.2,1,0
65,True,False,True,False,False,False,False,False,False,False,5931.0,90.65,1,0
45,False,False,False,False,False,False,False,False,False,False,2333.85,50.9,1,0
42,False,False,True,True,True,True,True,True,True,True,949.85,25.05,0,0
8,True,False,True,False,False,False,False,False,False,False,572.45,74.85,1,0
32,False,True,False,True,True,True,True,True,True,True,696.8,20.5,0,0
22,False,False,False,False,False,False,False,False,False,False,1381.8,63.55,1,0
57,False,False,True,False,False,False,False,False,False,False,2572.95,44.85,1,1
1,False,False,True,False,False,False,False,False,False,False,47.95,47.95,0,0
1,False,False,True,False,False,False,False,False,False,False,45.1,45.1,0,1
1,False,False,True,False,False,False,False,False,False,False,45.0,45.0,1,0
24,True,False,True,False,False,False,False,False,False,False,2122.45,96.0,1,1
1,False,False,False,True,True,True,True,True,True,True,20.05,20.05,0,1
54,True,False,True,False,False,False,False,False,False,False,4931.8,90.05,1,0
4,False,True,False,True,True,True,True,True,True,True,116.95,25.3,1,0
65,True,True,False,False,False,False,False,False,False,False,6937.95,108.65,0,1
56,False,False,True,True,True,True,True,True,True,True,1261.7,24.3,0,0
45,False,False,True,False,False,False,False,False,False,False,3273.8,75.95,1,0
71,False,True,False,True,True,True,True,True,True,True,1415.85,19.7,0,0
59,False,False,False,False,False,False,False,False,False,False,3958.2,66.4,0,0
69,False,False,False,False,False,False,False,False,False,False,2492.25,35.75,1,0
19,False,False,False,True,True,True,True,True,True,True,279.2,18.8,0,0
55,False,True,False,True,True,True,True,True,True,True,1083.0,19.4,0,0
38,False,False,False,True,True,True,True,True,True,True,755.5,19.3,0,0
10,False,False,True,False,False,False,False,False,False,False,402.6,45.55,1,1
47,False,False,False,False,False,False,False,False,False,False,3252.0,67.45,1,0
2,False,False,True,False,False,False,False,False,False,False,68.75,35.1,1,1
1,False,False,False,False,False,False,False,False,False,False,46.2,46.2,0,1
1,False,False,True,False,False,False,False,False,False,False,45.15,45.15,0,1
1,False,False,True,False,False,False,False,False,False,False,43.3,43.3,1,1
46,False,True,False,True,True,True,True,True,True,True,936.85,20.1,1,0
38,False,False,False,False,False,False,False,False,False,False,2250.65,57.15,1,1
65,False,True,False,False,False,False,False,False,False,False,3857.1,58.9,0,0
19,True,False,True,False,False,False,False,False,False,False,1441.1,73.2,1,1
52,True,False,True,False,False,False,False,False,False,False,4338.6,85.35,1,1
71,False,True,False,True,True,True,True,True,True,True,1378.45,19.45,0,0
1,False,False,False,False,False,False,False,False,False,False,45.95,45.95,0,1
52,False,False,True,False,False,False,False,False,False,False,2566.3,50.5,1,0
6,False,False,False,True,True,True,True,True,True,True,171.0,25.1,0,0
26,False,False,False,False,False,False,False,False,False,False,1597.4,60.7,0,0
48,True,False,True,False,False,False,False,False,False,False,4744.35,99.0,1,0
64,True,False,False,False,False,False,False,False,False,False,6721.6,104.4,1,0
3,True,False,True,False,False,False,False,False,False,False,247.25,83.75,0,1
1,False,False,False,False,False,False,False,False,False,False,44.05,44.05,1,0
72,False,True,False,True,True,True,True,True,True,True,1734.65,24.1,0,0
1,False,False,False,False,False,False,False,False,False,False,45.55,45.55,1,0
